COMPOSITE TABLE: 
      M10          MNUMCR  MNUMYR       HMMBLK_QHMM
         QHNGMM      6     55           185.53333
         QHNGMM      6     56           188.86667
         QHNGMM      6     57           192.20000
         QHNGMM      6     58           195.53333
         QHNGMM      6     59           198.86667
         QHNGMM      6     60           202.20000
         QHNGMM      6     61           205.53333
         QHNGMM      7      1             5.90000
         QHNGMM      7      2             9.23333
         QHNGMM      7      3            12.56667
         QHNGMM      7      4            15.90000
         QHNGMM      7      5            19.23333
         QHNGMM      7      6            22.56667
         QHNGMM      7      7            25.90000
         QHNGMM      7      8            29.23333
         QHNGMM      7      9            32.56667
         QHNGMM      7     10            35.90000
         QHNGMM      7     11            39.23333
         QHNGMM      7     12            42.56667
         QHNGMM      7     13            45.90000
         QHNGMM      7     14            49.23333
         QHNGMM      7     15            52.56667
         QHNGMM      7     16            55.90000
         QHNGMM      7     17            59.23333
         QHNGMM      7     18            62.56667
         QHNGMM      7     19            65.90000
         QHNGMM      7     20            69.23333
         QHNGMM      7     21            72.56667
         QHNGMM      7     22            75.90000
         QHNGMM      7     23            79.23333
         QHNGMM      7     24            82.56667
         QHNGMM      7     25            85.90000
         QHNGMM      7     26            89.23333
         QHNGMM      7     27            92.56667
         QHNGMM      7     28            95.90000
         QHNGMM      7     29            99.23333
         QHNGMM      7     30           102.56667
         QHNGMM      7     31           105.90000
         QHNGMM      7     32           109.23333
         QHNGMM      7     33           112.56667
         QHNGMM      7     34           115.90000
         QHNGMM      7     35           119.23333
         QHNGMM      7     36           122.56667
         QHNGMM      7     37           125.90000
         QHNGMM      7     38           129.23333
         QHNGMM      7     39           132.56667
         QHNGMM      7     40           135.90000
         QHNGMM      7     41           139.23333
         QHNGMM      7     42           142.56667
         QHNGMM      7     43           145.90000
         QHNGMM      7     44           149.23333
         QHNGMM      7     45           152.56667
         QHNGMM      7     46           155.90000
         QHNGMM      7     47           159.23333
         QHNGMM      7     48           162.56667
         QHNGMM      7     49           165.90000
         QHNGMM      7     50           169.23333
         QHNGMM      7     51           172.56667
         QHNGMM      7     52           175.90000
         QHNGMM      7     53           179.23333
         QHNGMM      7     54           182.56667
         QHNGMM      7     55           185.90000
         QHNGMM      7     56           189.23333
         QHNGMM      7     57           192.56667
         QHNGMM      7     58           195.90000
         QHNGMM      7     59           199.23333
         QHNGMM      7     60           202.56667
         QHNGMM      7     61           205.90000
         QHNGMM      8      1             6.26667
         QHNGMM      8      2             9.60000
         QHNGMM      8      3            12.93333
         QHNGMM      8      4            16.26667
         QHNGMM      8      5            19.60000
         QHNGMM      8      6            22.93333
         QHNGMM      8      7            26.26667
         QHNGMM      8      8            29.60000
         QHNGMM      8      9            32.93333
         QHNGMM      8     10            36.26667
         QHNGMM      8     11            39.60000
         QHNGMM      8     12            42.93333
